Server_ID,Timestamp,Server_Type,Operating_System,CPU_Usage,Memory_Usage,Disk_Usage,Disk_IO,Network_In_Mbps,Network_Out_Mbps,Network_Latency_ms,Response_Time_ms,Active_Connections,Request_Count,Error_Count,Process_Count,Uptime_Hours,Temperature_C,Day_of_Week,Hour,Performance_Issue
SRV-051,17-05-2026 15:30,Web,Windows Server,64.3,60.71,53.69,69.55,1572.81,1123.79,25.84,291.11,445,8069,10,313,1031.69,54.9,Sunday,15,0
SRV-009,17-05-2026 16:30,Web,Linux,75.05,46.82,70.66,52.95,1551.23,1203.65,19.31,285.61,703,8044,8,340,1074.84,57.86,Sunday,16,0
SRV-018,17-05-2026 17:00,Web,Windows Server,78.86,71.23,59.42,77.5,1510.95,1137.69,15.34,381.25,711,8157,15,295,1105.15,55.59,Sunday,17,0
SRV-076,17-05-2026 19:00,Web,Linux,68.6,46.39,43.41,37.87,1080.31,870.24,17.28,278.58,500,5751,13,252,449.54,52.21,Sunday,19,0
SRV-049,17-05-2026 19:30,Application,Linux,62.28,46.03,72.31,54.08,1114.2,744.68,22.92,250.04,615,5751,12,264,627.49,56.43,Sunday,19,0
SRV-033,17-05-2026 19:30,Database,Linux,87.65,57.59,61.62,36.16,1141.25,893.5,19.51,291.61,504,5925,10,287,652.83,56.375,Sunday,19,0
SRV-016,17-05-2026 21:00,Web,Windows Server,69.05,74.77,63.98,41.12,1094.68,802.4,25.21,301.37,516,5822,5,255,1025.66,54.82,Sunday,21,0
SRV-063,17-05-2026 21:00,Application,Linux,56.86,35.52,57.73,70.67,1113.87,886.69,33.33,321.74,592,5636,10,274,698.6,54.13,Sunday,21,0
SRV-002,17-05-2026 21:00,Database,Windows Server,65.39,64.13,79.21,44.62,1143.12,867.71,21.07,282.76,714,6140,15,236,627.41,48.1,Sunday,21,0
SRV-028,17-05-2026 22:00,Web,Linux,63.4,53.89,68.56,49.13,1240.89,931.99,19.0,204.09,632,5905,4,276,408.58,63.36,Sunday,22,0
SRV-086,17-05-2026 22:00,Web,Windows Server,76.49,46.45,61.84,41.44,1149.96,792.52,31.15,300.99,367,5864,16,282,727.59,58.23,Sunday,22,0
SRV-083,18-05-2026 00:00,File,Linux,48.28,67.16,51.06,41.83,1061.39,916.29,20.56,304.07,521,5869,16,281,790.17,46.74,Monday,0,0
SRV-006,18-05-2026 00:00,API,Windows Server,57.67,63.02,31.34,59.73,1266.79,985.81,22.54,302.38,818,7141,13,260,682.45,56.94,Monday,0,0
SRV-006,18-05-2026 02:00,API,Windows Server,69.87,47.2,51.19,43.13,1311.8,937.87,22.7,351.28,798,7285,9,269,807.6,59.5,Monday,2,0
SRV-083,18-05-2026 03:30,File,Linux,86.25,75.75,17.77,60.68,1179.47,913.52,33.25,343.31,409,5752,11,283,1043.79,58.22,Monday,3,0
SRV-047,18-05-2026 04:30,Database,Linux,53.2,46.31,61.38,41.62,1389.42,1184.44,20.96,284.63,947,7495,4,237,885.05,54.51,Monday,4,0
SRV-073,18-05-2026 04:30,API,Linux,64.17,63.31,61.0,58.81,1318.89,1022.59,15.64,241.91,640,7087,14,279,828.12,57.02,Monday,4,0
SRV-087,18-05-2026 04:30,Application,Linux,68.69,55.22,71.1,56.94,1250.28,953.9,30.09,271.75,446,6753,14,340,890.35,58.41,Monday,4,0
SRV-005,18-05-2026 05:00,Web,Windows Server,89.54,71.11,46.5,66.67,1394.16,1100.84,24.88,336.2,446,7007,10,304,313.37,56.79,Monday,5,0
SRV-018,18-05-2026 06:00,Web,Windows Server,63.95,50.34,42.44,75.06,1349.84,1085.78,22.94,270.51,592,7090,5,259,571.73,65.51,Monday,6,0
SRV-083,18-05-2026 06:00,File,Linux,74.01,56.39,57.21,47.31,1166.4,719.44,22.53,274.44,388,6012,14,266,672.99,59.14,Monday,6,0
SRV-092,18-05-2026 06:00,Application,Linux,57.15,53.4,65.37,48.44,1372.76,999.88,22.01,264.21,513,6953,9,277,1187.73,49.05,Monday,6,0
SRV-001,18-05-2026 06:00,File,Windows Server,47.35,74.66,47.29,33.16,1058.1,815.13,19.05,228.1,545,5852,10,227,1063.69,43.47,Monday,6,0
SRV-045,18-05-2026 06:30,File,Linux,82.32,73.37,62.59,38.63,1162.85,850.63,29.39,307.51,535,5862,10,266,1286.57,56.67,Monday,6,0
SRV-008,18-05-2026 07:30,File,Linux,63.87,61.92,80.03,64.91,1086.0,864.02,32.78,307.89,569,5946,12,286,607.71,57.16,Monday,7,0
SRV-041,18-05-2026 07:30,Database,Linux,63.41,64.17,69.04,65.83,1355.94,1025.35,19.78,229.65,738,7332,12,265,1812.47,50.97,Monday,7,0
SRV-090,18-05-2026 08:30,Application,Linux,66.16,58.52,58.7,78.41,1324.62,1110.43,22.72,279.92,602,6826,13,239,1399.65,59.84,Monday,8,0
SRV-036,18-05-2026 11:30,Web,Linux,87.83,74.42,67.27,86.12,2030.55,1502.26,24.07,373.97,1084,10318,14,370,997.76,60.26,Monday,11,0
SRV-031,18-05-2026 13:00,Application,Linux,85.91,63.39,51.82,64.45,1897.7,1480.7,26.76,313.5,947,9831,13,319,1081.09,58.02,Monday,13,0
SRV-004,18-05-2026 13:00,Application,Windows Server,88.39,69.93,60.55,68.34,1857.39,1479.63,24.07,336.1,832,9812,13,350,263.89,64.75,Monday,13,0
SRV-084,18-05-2026 13:30,Web,Linux,66.81,79.24,58.39,72.74,2011.62,1633.03,20.18,307.94,1067,10424,9,296,1407.04,58.22,Monday,13,0
SRV-076,18-05-2026 14:30,Web,Linux,73.63,89.11,59.67,99.0,2054.07,1524.26,25.83,360.45,1104,10407,15,313,1113.58,60.3,Monday,14,0
SRV-044,18-05-2026 15:00,Database,Linux,66.74,88.16,48.35,88.67,2194.11,1770.43,26.61,335.14,1086,11016,10,198,797.29,54.03,Monday,15,0
SRV-097,18-05-2026 16:00,Database,Linux,83.13,80.27,65.58,84.67,2251.06,1653.47,30.46,339.52,1178,11213,15,331,949.85,63.14,Monday,16,0
SRV-073,18-05-2026 17:00,API,Linux,89.61,73.13,54.96,94.16,2009.93,1570.16,34.04,316.09,996,10682,15,345,383.55,60.4,Monday,17,0
SRV-011,18-05-2026 17:30,Database,Linux,94.04,57.83,68.1,99.0,2151.68,1706.19,29.69,307.61,856,11014,17,289,642.64,64.7,Monday,17,0
SRV-092,18-05-2026 17:30,Application,Linux,88.58,58.18,39.59,77.51,1926.29,1416.55,30.45,246.71,720,9942,8,266,868.68,58.42,Monday,17,0
SRV-005,18-05-2026 18:00,Web,Windows Server,87.49,79.35,78.49,81.22,1846.9,1592.42,31.28,404.62,1150,10246,16,342,729.26,60.94,Monday,18,0
SRV-025,18-05-2026 19:30,File,Linux,82.94,59.98,38.86,51.05,1227.79,936.54,28.09,303.32,273,5859,10,337,1475.87,58.07,Monday,19,0
SRV-018,18-05-2026 20:00,Web,Windows Server,63.5,55.07,56.31,73.89,1419.79,1000.53,27.74,265.01,525,7089,8,258,889.66,58.46,Monday,20,0
SRV-095,18-05-2026 21:00,Database,Linux,78.57,61.92,65.71,68.23,1569.45,1172.67,24.72,323.26,595,7451,10,271,393.21,55.79,Monday,21,0
SRV-088,18-05-2026 21:30,Database,Linux,68.45,51.12,54.28,70.6,1409.44,1048.82,18.86,305.21,716,7441,16,258,1025.0,54.25,Monday,21,0
SRV-031,18-05-2026 22:00,Application,Linux,68.94,57.79,57.47,55.79,1420.07,897.54,33.61,277.94,833,6824,8,236,331.81,54.96,Monday,22,0
SRV-006,18-05-2026 22:00,API,Windows Server,72.74,51.76,50.92,52.06,1517.5,1119.47,20.14,312.64,532,7232,9,344,889.12,57.5,Monday,22,0
SRV-046,18-05-2026 23:00,File,Linux,61.8,58.15,65.56,31.26,1115.25,903.74,20.93,284.39,406,5799,7,249,829.12,51.51,Monday,23,0
SRV-052,18-05-2026 23:30,Web,Windows Server,59.44,49.72,64.44,68.2,1302.76,976.99,16.84,211.06,402,7116,2,274,1875.06,48.75,Monday,23,0
SRV-064,19-05-2026 00:00,File,Linux,62.61,60.27,63.29,68.72,1089.69,852.36,17.42,244.12,558,5818,15,280,478.49,55.39,Tuesday,0,0
SRV-027,19-05-2026 01:00,Database,Linux,72.83,70.25,54.64,35.11,1548.06,1102.65,26.18,293.73,643,7571,2,260,231.56,61.94,Tuesday,1,0
SRV-051,19-05-2026 02:00,Web,Windows Server,56.49,56.75,60.25,60.4,1333.83,1029.01,27.84,317.83,685,7139,8,245,959.47,56.06,Tuesday,2,0
SRV-081,19-05-2026 02:30,Application,Windows Server,59.13,50.89,47.92,49.11,1201.22,918.96,25.18,253.77,680,6741,8,325,459.42,51.27,Tuesday,2,0
SRV-062,19-05-2026 03:00,Database,Windows Server,58.84,55.09,55.69,75.05,1428.77,1092.44,24.72,310.32,746,7342,9,259,1410.95,56.28,Tuesday,3,0
SRV-004,19-05-2026 04:00,Application,Windows Server,75.43,82.25,74.47,54.11,1241.37,945.83,29.89,260.67,698,6850,9,300,749.7,63.81,Tuesday,4,0
SRV-027,19-05-2026 04:30,Database,Linux,63.99,52.84,39.83,49.83,1507.71,1096.95,26.01,240.23,631,7427,10,303,617.38,52.46,Tuesday,4,0
SRV-084,19-05-2026 09:30,Web,Linux,72.95,78.01,81.81,84.76,2076.79,1475.72,24.5,282.21,785,10501,5,309,741.54,61.34,Tuesday,9,0
SRV-006,19-05-2026 10:00,API,Windows Server,68.88,68.2,33.14,99.0,1991.9,1625.52,15.64,302.42,743,10689,8,306,1407.65,67.41,Tuesday,10,0
SRV-054,19-05-2026 10:00,Application,Linux,68.04,81.28,48.93,88.12,1894.27,1436.9,18.55,333.19,1124,9935,17,303,841.54,59.51,Tuesday,10,0
SRV-065,19-05-2026 11:30,Application,Linux,64.41,82.24,44.49,79.06,1966.84,1419.26,21.06,273.43,751,10175,16,264,659.49,51.01,Tuesday,11,0
SRV-055,19-05-2026 12:30,Application,Linux,79.53,72.77,50.62,67.22,2008.24,1563.09,25.74,290.43,924,10118,9,323,1372.36,58.65,Tuesday,12,0
SRV-045,19-05-2026 12:30,File,Linux,65.69,59.47,60.87,60.18,1558.18,1167.71,21.95,270.69,762,8287,11,224,841.9,60.83,Tuesday,12,0
SRV-025,19-05-2026 14:00,File,Linux,85.71,52.36,77.82,80.21,1642.06,1144.55,21.63,322.31,694,8179,9,332,572.82,58.33,Tuesday,14,0
SRV-033,19-05-2026 15:30,Database,Linux,87.47,68.78,50.69,90.09,2233.28,1679.41,29.27,330.35,1143,11031,12,324,584.0,64.62,Tuesday,15,0
SRV-019,19-05-2026 17:30,File,Linux,59.13,59.46,59.5,44.88,1600.22,1277.43,21.65,192.3,822,8248,5,253,597.54,57.33,Tuesday,17,0
SRV-087,19-05-2026 18:30,Application,Linux,67.23,70.05,77.07,30.25,1389.61,1006.36,25.7,284.43,608,6860,12,244,732.2,52.54,Tuesday,18,0
SRV-096,19-05-2026 19:00,Application,Linux,64.76,62.88,56.24,58.29,1348.31,965.62,24.5,334.88,778,6844,9,262,432.39,55.92,Tuesday,19,0
SRV-015,19-05-2026 20:30,Database,Linux,83.68,56.39,35.95,68.94,1478.84,1111.69,27.86,300.91,508,7660,15,267,644.32,60.71,Tuesday,20,0
SRV-086,19-05-2026 21:30,Web,Windows Server,64.96,66.61,70.01,53.89,1296.86,1031.39,20.74,299.36,849,6992,10,317,848.46,55.5,Tuesday,21,0
SRV-060,19-05-2026 22:00,Web,Windows Server,66.16,83.04,74.19,77.91,1240.98,1120.52,18.3,317.86,796,7096,12,356,2330.21,58.2,Tuesday,22,0
SRV-084,19-05-2026 23:30,Web,Linux,71.65,67.27,33.63,51.25,1393.0,1114.91,27.36,348.52,441,6900,11,297,727.98,52.57,Tuesday,23,0
SRV-017,19-05-2026 23:30,Application,Windows Server,64.53,64.71,57.76,47.97,1342.66,948.46,22.11,346.72,695,6749,11,225,201.02,51.24,Tuesday,23,0
SRV-099,20-05-2026 00:30,Web,Linux,71.14,75.45,70.49,50.25,1373.25,915.77,23.68,351.14,827,6957,13,275,841.64,55.2,Wednesday,0,0
SRV-050,20-05-2026 02:00,Web,Linux,55.02,51.58,50.25,66.67,1346.45,1118.55,31.98,268.86,724,6892,7,181,430.21,54.9,Wednesday,2,0
SRV-027,20-05-2026 04:30,Database,Linux,71.27,57.22,54.52,59.39,1448.29,1056.88,23.43,290.43,751,7403,9,272,941.58,57.7,Wednesday,4,0
SRV-050,20-05-2026 05:30,Web,Linux,53.93,54.63,55.33,63.14,1170.47,1065.53,17.17,261.03,589,6996,8,214,1009.75,55.01,Wednesday,5,0
SRV-074,20-05-2026 06:00,Web,Windows Server,56.56,60.5,34.14,51.29,1361.51,1119.58,22.5,324.53,617,7171,15,235,563.31,55.07,Wednesday,6,0
SRV-098,20-05-2026 07:30,Web,Windows Server,48.1,44.59,55.32,69.52,1313.76,1112.39,15.35,229.22,629,7010,8,221,790.16,56.07,Wednesday,7,0
SRV-017,20-05-2026 08:00,Application,Windows Server,56.16,56.85,78.85,60.31,1399.61,1063.62,20.95,223.48,856,6890,8,297,632.06,56.74,Wednesday,8,0
SRV-065,20-05-2026 10:30,Application,Linux,79.36,90.83,26.61,89.75,2004.13,1510.28,25.22,382.78,957,9928,13,300,1377.41,59.45,Wednesday,10,0
SRV-053,20-05-2026 11:00,File,Linux,39.15,60.87,57.73,70.03,1520.69,1215.01,20.14,243.41,552,8326,10,204,900.08,54.18,Wednesday,11,0
SRV-003,20-05-2026 11:30,API,Linux,74.88,86.42,64.99,87.66,1952.18,1569.22,36.8,405.85,1098,10492,18,309,256.3,59.48,Wednesday,11,0
SRV-012,20-05-2026 12:00,API,Linux,70.48,68.07,54.45,99.0,2087.07,1543.26,25.45,297.31,1148,10733,14,283,1037.67,59.82,Wednesday,12,0
SRV-078,20-05-2026 12:00,Application,Windows Server,89.9,80.62,45.02,74.5,1900.12,1392.6,22.78,360.87,1104,9957,14,320,840.76,61.32,Wednesday,12,0
SRV-076,20-05-2026 13:00,Web,Linux,79.57,79.77,48.14,99.0,2025.3,1510.45,26.11,355.84,1171,10517,14,285,655.11,72.55,Wednesday,13,0
SRV-076,20-05-2026 14:30,Web,Linux,72.36,66.91,60.22,54.8,1939.55,1467.17,34.25,329.57,1073,10313,9,267,624.79,56.375,Wednesday,14,0
SRV-081,20-05-2026 15:30,Application,Windows Server,85.65,80.4,47.93,96.53,1872.84,1449.24,29.97,388.51,1209,10022,14,302,299.67,68.12,Wednesday,15,0
SRV-005,20-05-2026 17:30,Web,Windows Server,97.56,97.01,57.15,77.39,2074.48,1514.58,25.8,408.76,995,10439,14,369,1359.95,60.03,Wednesday,17,1
SRV-071,20-05-2026 17:30,Web,Linux,85.75,87.24,58.63,67.08,2008.62,1544.36,26.79,366.78,999,10103,12,292,750.65,59.0,Wednesday,17,0
SRV-006,20-05-2026 18:00,API,Windows Server,82.96,86.6,38.61,55.0,2096.97,1629.85,29.87,366.5,1114,10830,9,280,1239.98,62.35,Wednesday,18,0
SRV-070,20-05-2026 18:30,Database,Windows Server,55.64,54.28,56.12,61.47,1362.13,1032.84,20.58,271.86,647,7459,9,304,1520.08,54.46,Wednesday,18,0
SRV-026,20-05-2026 21:30,Web,Linux,51.17,51.82,44.46,54.32,1316.19,1070.15,21.63,358.1,860,7065,7,194,295.39,51.18,Wednesday,21,0
SRV-056,20-05-2026 22:00,File,Windows Server,64.88,52.9,62.03,15.75,1152.08,899.71,12.08,259.98,455,5918,6,245,1293.65,55.38,Wednesday,22,0
SRV-022,20-05-2026 22:00,Database,Linux,65.51,70.83,76.07,50.06,1415.1,1096.66,27.61,309.31,697,7427,10,238,619.7,49.21,Wednesday,22,0
SRV-039,20-05-2026 22:30,Web,Windows Server,43.56,58.84,65.1,64.05,1378.93,969.49,19.61,247.85,761,7140,6,215,615.79,50.76,Wednesday,22,0
SRV-052,20-05-2026 23:00,Web,Windows Server,79.37,70.61,56.93,85.73,1344.09,1001.8,23.08,372.66,614,6987,14,330,1389.21,58.95,Wednesday,23,0
SRV-002,20-05-2026 23:30,Database,Windows Server,71.24,75.33,63.19,71.75,1443.23,1141.07,16.87,365.37,623,7445,12,247,1331.42,56.23,Wednesday,23,0
SRV-069,21-05-2026 00:30,Web,Linux,69.28,60.2,71.81,65.85,1397.25,999.38,24.97,322.8,652,7025,15,277,652.26,52.25,Thursday,0,0
SRV-017,21-05-2026 01:00,Application,Windows Server,59.41,61.38,57.57,24.41,1361.51,1023.8,24.75,321.22,626,6947,11,285,326.1,56.6,Thursday,1,0
SRV-015,21-05-2026 01:30,Database,Linux,59.71,59.11,52.42,82.16,1403.74,1082.14,19.13,282.66,735,7443,9,276,522.71,51.4,Thursday,1,0
SRV-012,21-05-2026 02:00,API,Linux,64.19,62.09,59.66,38.48,1394.74,1081.11,21.96,290.3,669,7229,6,273,848.14,54.12,Thursday,2,0
SRV-095,21-05-2026 02:00,Database,Linux,73.35,50.49,49.33,68.65,1483.62,1082.39,33.74,265.05,881,7401,7,288,617.11,59.44,Thursday,2,0
SRV-093,21-05-2026 03:30,Database,Linux,64.92,66.18,63.96,64.52,1449.66,1012.65,24.02,289.49,453,7320,11,239,1041.32,58.88,Thursday,3,0
SRV-029,21-05-2026 04:00,Web,Linux,64.31,60.57,43.59,63.93,1364.56,1073.34,18.29,342.52,713,6982,14,229,663.4,58.7,Thursday,4,0
SRV-080,21-05-2026 04:00,File,Windows Server,66.98,44.47,29.0,74.73,1194.1,806.37,22.58,208.79,565,5829,12,267,880.86,55.7,Thursday,4,0
SRV-093,21-05-2026 06:30,Database,Linux,78.9,46.23,39.61,55.59,1476.1,1054.09,31.56,339.81,785,7416,8,282,1092.39,57.13,Thursday,6,0
SRV-089,21-05-2026 07:00,Web,Windows Server,50.7,59.39,44.91,51.64,1349.81,1094.84,18.02,306.27,799,7188,12,281,483.02,54.57,Thursday,7,0
SRV-021,21-05-2026 07:30,File,Linux,59.96,44.18,61.26,73.92,1111.86,793.5,30.52,240.45,574,5895,3,253,285.68,56.5,Thursday,7,0
SRV-003,21-05-2026 08:00,API,Linux,58.71,68.14,53.27,42.6,1511.14,1021.92,16.51,316.02,571,7293,13,267,1351.81,53.63,Thursday,8,0
SRV-025,21-05-2026 09:00,File,Linux,72.76,56.29,61.77,38.05,1521.91,1210.28,22.55,284.85,720,8353,10,311,1001.45,55.97,Thursday,9,0
SRV-067,21-05-2026 09:30,Application,Windows Server,66.18,63.59,46.17,72.78,1869.13,1477.59,32.77,305.14,1052,9977,10,274,746.67,62.65,Thursday,9,0
SRV-026,21-05-2026 10:00,Web,Linux,78.4,88.2,53.31,74.35,2106.1,1531.5,25.9,341.7,1120,10547,8,299,423.93,53.92,Thursday,10,0
SRV-012,21-05-2026 12:00,API,Linux,98.75,96.16,63.56,74.21,2173.91,1543.12,29.48,411.02,867,10817,16,371,602.43,67.03,Thursday,12,1
SRV-058,21-05-2026 12:30,Application,Windows Server,77.02,78.76,64.07,74.22,1948.1,1469.19,28.06,366.69,886,9862,16,248,655.56,63.27,Thursday,12,0
SRV-089,21-05-2026 13:30,Web,Windows Server,83.76,80.21,51.03,76.02,1973.17,1639.78,27.16,393.65,899,10510,17,346,195.96,57.22,Thursday,13,0
SRV-078,21-05-2026 14:30,Application,Windows Server,75.73,66.59,49.38,58.25,1991.05,1450.13,27.04,302.38,871,10026,9,357,497.12,59.74,Thursday,14,0
SRV-055,21-05-2026 19:30,Application,Linux,49.5,50.77,63.41,36.1,1275.35,982.53,24.53,250.69,575,6886,6,244,1229.21,49.71,Thursday,19,0
SRV-029,21-05-2026 20:00,Web,Linux,81.01,64.15,44.89,71.81,1310.23,1026.83,20.82,296.23,499,7133,9,276,1621.27,58.18,Thursday,20,0
SRV-006,21-05-2026 20:30,API,Windows Server,68.39,58.57,65.81,65.24,1422.99,1029.39,25.21,314.86,787,7215,14,251,343.02,57.5,Thursday,20,0
SRV-084,21-05-2026 21:00,Web,Linux,56.51,62.59,62.26,70.38,1478.57,1100.77,23.01,344.94,721,7271,13,270,627.11,51.87,Thursday,21,0
SRV-017,21-05-2026 21:00,Application,Windows Server,48.43,42.04,64.12,54.56,1364.13,974.59,18.49,225.69,819,6858,5,270,760.9,49.75,Thursday,21,0
SRV-081,21-05-2026 23:00,Application,Windows Server,64.83,54.45,55.46,81.77,1348.3,1054.66,24.06,271.61,492,6850,12,211,1183.04,62.42,Thursday,23,0
SRV-037,22-05-2026 00:30,Web,Windows Server,78.89,65.89,83.27,59.22,1500.77,1047.61,19.52,339.04,693,7048,14,241,1109.59,58.52,Friday,0,0
SRV-049,22-05-2026 01:30,Application,Linux,59.88,53.54,60.3,65.63,1390.52,986.14,24.45,309.02,384,6892,10,280,1234.33,51.76,Friday,1,0
SRV-033,22-05-2026 06:30,Database,Linux,74.57,60.19,65.5,52.67,1370.85,1084.06,26.45,311.34,567,7404,11,299,1583.03,53.21,Friday,6,0
SRV-006,22-05-2026 06:30,API,Windows Server,61.05,81.44,37.34,45.28,1384.96,990.31,25.64,289.21,729,7023,3,188,507.13,57.03,Friday,6,0
SRV-006,22-05-2026 07:30,API,Windows Server,71.26,60.32,52.07,55.05,1329.16,1077.21,19.21,293.25,605,7129,8,270,2112.33,53.4,Friday,7,0
SRV-040,22-05-2026 08:00,Application,Linux,80.33,53.2,81.0,66.21,1332.27,995.71,20.86,331.03,738,7067,9,301,508.91,58.32,Friday,8,0
SRV-053,22-05-2026 10:30,File,Linux,72.85,54.38,51.76,70.59,1591.43,1197.46,28.25,361.43,770,8308,12,316,1016.68,52.04,Friday,10,0
SRV-075,22-05-2026 10:30,Web,Linux,87.95,58.86,79.28,78.95,1985.71,1502.18,31.44,330.22,1135,10266,12,335,654.46,58.95,Friday,10,0
SRV-043,22-05-2026 11:00,Application,Windows Server,94.19,73.13,30.55,64.57,1871.79,1541.5,31.59,331.89,943,9984,7,272,1442.84,54.89,Friday,11,0
SRV-089,22-05-2026 14:00,Web,Windows Server,72.38,88.29,59.86,83.11,2034.22,1432.79,25.46,340.19,1102,10266,11,285,1029.83,55.81,Friday,14,0
SRV-071,22-05-2026 16:00,Web,Linux,76.05,79.04,69.24,99.0,2095.69,1587.09,28.02,308.74,918,10020,11,277,861.04,55.42,Friday,16,0
SRV-087,22-05-2026 16:00,Application,Linux,89.18,73.39,63.13,62.35,1965.96,1497.24,24.69,342.56,1155,10015,19,345,152.98,64.04,Friday,16,0
SRV-091,22-05-2026 16:30,Web,Windows Server,78.88,84.62,42.77,87.74,1988.35,1509.94,28.55,371.56,1142,10360,16,293,385.46,56.375,Friday,16,0
SRV-025,22-05-2026 17:00,File,Linux,70.89,66.85,52.23,74.39,1638.96,1198.67,11.58,283.84,727,8229,14,277,780.28,58.4,Friday,17,0
SRV-041,22-05-2026 17:30,Database,Linux,79.83,81.43,55.31,81.49,2134.8,1632.94,19.95,312.32,1097,10878,17,325,1215.09,64.23,Friday,17,0
SRV-078,22-05-2026 19:30,Application,Windows Server,67.96,67.88,51.06,59.48,1262.31,995.28,20.32,282.39,652,6883,4,305,277.22,54.41,Friday,19,0
SRV-043,22-05-2026 19:30,Application,Windows Server,43.2,54.25,67.0,46.76,1395.88,938.16,20.2,170.82,766,6739,6,176,769.88,51.23,Friday,19,0
SRV-034,22-05-2026 21:00,Database,Linux,70.81,62.56,55.34,57.61,1416.32,1108.59,31.2,313.01,821,7348,9,314,1049.23,49.91,Friday,21,0
SRV-054,22-05-2026 22:00,Application,Linux,66.67,88.63,62.6,51.48,1201.39,916.63,27.69,385.8,920,6896,9,264,156.09,58.5,Friday,22,0
SRV-022,22-05-2026 23:00,Database,Linux,74.31,48.76,29.69,77.81,1451.81,1069.74,30.32,295.78,680,7465,8,295,370.89,61.16,Friday,23,0
SRV-003,23-05-2026 00:00,API,Linux,69.97,51.27,62.9,69.81,1102.39,805.24,28.97,275.77,430,5869,9,262,794.33,60.59,Saturday,0,0
SRV-003,23-05-2026 00:30,API,Linux,50.4,62.16,62.83,32.52,1117.45,844.91,25.71,278.85,460,6031,7,222,803.1,51.33,Saturday,0,0
SRV-052,23-05-2026 05:00,Web,Windows Server,55.84,56.35,67.4,67.1,1135.88,827.92,14.71,250.27,531,5978,11,303,1873.54,57.21,Saturday,5,0
SRV-058,23-05-2026 06:00,Application,Windows Server,47.67,29.36,51.34,41.25,1068.71,903.67,20.07,225.8,564,5741,2,317,1393.07,44.72,Saturday,6,0
SRV-022,23-05-2026 06:00,Database,Linux,68.53,34.24,57.47,61.35,1196.49,897.17,21.95,326.09,280,6212,7,279,377.76,60.57,Saturday,6,0
SRV-017,23-05-2026 09:00,Application,Windows Server,63.75,76.25,41.55,66.17,1548.26,1253.16,18.97,339.56,569,7897,18,258,768.57,60.77,Saturday,9,0
SRV-014,23-05-2026 09:30,File,Linux,68.3,54.46,58.32,57.79,1260.63,1075.7,27.56,285.39,455,6655,15,321,1361.99,50.39,Saturday,9,0
SRV-058,23-05-2026 09:30,Application,Windows Server,78.56,44.13,84.09,73.3,1459.18,1133.43,30.26,296.0,784,7771,6,299,776.59,59.38,Saturday,9,0
SRV-014,23-05-2026 10:00,File,Linux,59.03,69.98,29.45,59.67,1257.91,903.74,23.04,240.03,535,6568,7,273,887.65,50.26,Saturday,10,0
SRV-046,23-05-2026 11:00,File,Linux,74.61,67.0,69.59,72.96,1280.39,950.43,30.38,278.32,434,6645,8,229,488.94,54.75,Saturday,11,0
SRV-050,23-05-2026 11:30,Web,Linux,68.01,73.06,68.85,66.03,1630.64,1159.2,25.86,333.21,1030,8169,14,228,804.4,56.51,Saturday,11,0
SRV-026,23-05-2026 11:30,Web,Linux,69.76,70.17,55.47,59.89,1566.5,1306.31,16.33,255.01,695,8087,12,288,434.3,54.91,Saturday,11,0
SRV-059,23-05-2026 13:00,Web,Windows Server,70.06,70.71,63.75,66.71,1546.33,1204.37,17.86,225.12,702,8307,4,290,1019.24,60.99,Saturday,13,0
SRV-096,23-05-2026 14:00,Application,Linux,66.21,64.04,26.72,71.76,1521.21,1194.55,26.14,328.28,805,7972,15,248,835.3,63.06,Saturday,14,0
SRV-048,23-05-2026 14:00,Web,Linux,80.25,53.83,79.41,62.07,1575.23,1185.62,28.51,320.61,733,8121,13,325,525.97,57.53,Saturday,14,0
SRV-030,23-05-2026 16:00,Application,Linux,74.4,62.17,69.94,46.31,1450.55,1092.61,27.44,337.63,555,7948,10,316,468.39,59.4,Saturday,16,0
SRV-011,23-05-2026 16:30,Database,Linux,62.79,75.45,44.86,71.62,1613.2,1259.38,32.14,352.69,747,8738,20,236,422.65,50.9,Saturday,16,0
SRV-005,23-05-2026 18:00,Web,Windows Server,61.06,78.48,72.67,63.29,1539.51,1199.05,25.77,319.22,893,7979,9,284,980.76,48.25,Saturday,18,0
SRV-097,23-05-2026 18:00,Database,Linux,97.85,82.3,53.17,76.36,1660.62,1320.93,26.81,307.63,771,8679,14,393,483.33,60.01,Saturday,18,0
SRV-032,23-05-2026 19:00,API,Windows Server,70.25,55.69,56.29,53.8,1234.03,931.26,28.35,218.23,534,6060,7,234,825.88,55.2,Saturday,19,0
SRV-067,23-05-2026 19:00,Application,Windows Server,78.95,38.23,64.75,39.34,1054.48,827.77,25.8,306.3,812,5646,17,323,2005.97,56.48,Saturday,19,0
SRV-079,23-05-2026 19:30,Application,Windows Server,69.94,45.94,42.06,61.5,1020.49,782.52,11.14,257.62,217,5588,4,260,1127.22,56.39,Saturday,19,0
SRV-005,23-05-2026 20:00,Web,Windows Server,63.62,65.64,17.76,43.63,1072.12,889.69,20.75,274.07,511,5795,7,275,828.47,55.0,Saturday,20,0
SRV-047,23-05-2026 20:00,Database,Linux,62.54,65.8,48.45,49.34,1273.18,890.27,21.48,285.06,791,6195,10,239,898.82,56.55,Saturday,20,0
